排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
1,30253080,汉纳·盖茨比告别秀：娜娜 Hannah Gadsby: Nanette,2018,乔恩·欧布,汉纳·盖茨比,喜剧/脱口秀,英语,澳大利亚,9.5,7792,80.90%,14.40%,3.20%,0.70%,0.80%,3604
﻿2,30203557,黄子华栋笃笑之金盆𠺘口 黄子华栋笃笑之金盆啷口,2018,黄子华,黄子华,喜剧,粤语,中国香港,9.5,3294,82.90%,12.20%,3.20%,0.50%,1.30%,1167
3,30312425,丹尼尔·斯洛斯：现场表演 Daniel Sloss: Live Shows,2018,丹尼尔·斯洛斯,丹尼尔·斯洛斯,喜剧,英语,美国,9.3,4968,69.70%,25.00%,4.40%,0.50%,0.50%,2152
5,30140054,绝对要赢 羽生结弦 向自己发起的挑战 絶対に勝ってやる 羽生結弦 自分への挑戦,2018,日本テレビ,羽生结弦/宫野真守,,日语,日本,9.3,993,75.40%,17.40%,5.30%,0.30%,1.60%,281
6,27040774,超感猎杀：完结特别篇 Sense8 Finale Special,2018,拉娜·沃卓斯基,裴斗娜/杰米·克莱顿/蒂娜·德赛/塔彭丝·米德尔顿/马克思·雷迈特/米格尔·安赫尔·西尔维斯特/布莱恩·J·史密斯/托比·奥伍梅尔/弗莉玛·阿吉曼/帕鲁布·科里/阿方索·埃雷拉/泰伦斯·曼/达丽尔·汉纳/纳威恩·安德利维斯/奈斯鲍提斯塔/斯蒂芬·鲍克思/阿米拉·加扎拉/约书亚·格罗斯/埃伦迪拉·伊瓦拉/雅丽·乔维尔/西尔维斯特·迈可伊/Annie Munch/埃文特·斯特朗/马克斯·毛夫,剧情/科幻/同性,英语,美国,9.2,53789,71.10%,19.90%,7.10%,1.20%,0.60%,17810
7,33446692,17th音乐会,2018,任家萱,任家萱/田馥甄/陈嘉桦,音乐,汉语普通话,中国台湾,9.1,327,68.50%,23.10%,6.00%,1.20%,1.20%,74
8,30377925,我的小马驹：最棒的礼物 My Little Pony: Best Gift Ever,2018,Denny Lu,塔拉·斯特朗/安德莉亚·利布曼/阿什莉·鲍尔/塔比莎·杰曼/凯西·薇瑟乐克/约翰·德·兰西/山姆·文森特/加里·切克/Meaghan Hommy/史葛·麦克尼尔/Ingrid Nilson/Sean Thomas/安德鲁·弗朗西斯/布瑞特·麦考利普/Alison Wandzura/Asia Mattu/Rebecca Shoichet/Kazumi Evans/珊农·陈-肯特,喜剧/动画/歌舞/家庭,英语,美国,9.2,326,72.80%,17.50%,7.10%,0.70%,1.90%,66
9,30259761,哈库梅伊与蜜珂析OVA：螺丝与床 / 地炉与博弈 ハクメイとミコチOVA「ネジとベッド と 囲炉裏と博打」,2018,安藤正臣,松田利冴/下地紫野/松风雅也/新谷真弓/津田健次郎/内山夕实/市道真央/後藤啓介,动画/奇幻,日语,日本,9.2,596,72.70%,19.20%,6.20%,0.20%,1.80%,95
10,30432348,柯南无国界：意大利 Conan Without Borders: Italy,2018,柯南·奥布莱恩,柯南·奥布莱恩,脱口秀,英语,美国,9.2,340,68.90%,23.20%,5.70%,0.70%,1.40%,72
11,30279151,探险活宝之钻石与柠檬 Adventure Time: Diamonds and Lemons,2018,Hanna K. Nyström,杰里米·沙达/约翰·迪·马吉欧/汤姆·肯尼/奥利维亚·奥尔森/贾斯汀·罗兰/海登·瓦尔希/彭德尔顿·沃德,喜剧/动画,英语,美国,9.1,275,71.70%,18.90%,6.60%,0.00%,2.80%,37
12,30276444,擅长捉弄的高木同学OVA：水滑梯 からかい上手の高木さん OVA 「ウォーター・スライダー」,2018,赤城博昭,高桥李依/梶裕贵/小原好美/市道真央/小仓唯/内田雄马/小岩井小鸟/落合福嗣/冈本信彦,喜剧/爱情/动画,日语,日本,9.2,2357,68.80%,23.00%,7.40%,0.50%,0.30%,323
13,27624729,さんタク2018 Santaku 2018,2018,明石家秋刀鱼,明石家秋刀鱼/木村拓哉/渡边直美,脱口秀,日语,日本,9.2,265,75.50%,15.90%,4.80%,0.00%,3.80%,50
14,30170448,何以为家 كفرناحوم,2018,娜丁·拉巴基,赞恩·阿尔·拉菲亚/约丹诺斯·希费罗/博鲁瓦蒂夫·特雷杰·班科尔/卡萨尔·艾尔·哈达德/法迪·尤瑟夫/海塔·塞德拉·伊扎姆/阿拉·乔什涅/娜丁·拉巴基/埃利亚斯·库利/努尔·艾尔·侯赛尼,剧情,阿拉伯语 / 阿姆哈拉语,黎巴嫩 / 美国 / 法国 / 塞浦路斯 / 卡塔尔 / 英国,9.1,947382,59.90%,34.10%,5.50%,0.40%,0.20%,245113
15,30366357,人人都在谈论杰米 Everybody's Talking About Jamie,2018,Jonathan Butterell,John McCrea/Josie Walker/Tamsin Carroll/Daniel Davids/Phil Nichol/Lucie Shorthouse,剧情/同性/音乐,英语,英国,9.1,1474,61.20%,32.20%,5.60%,0.40%,0.50%,463
16,30256023,李尔王 National Theatre Live: King Lear,2018,Jonathan Munby,伊恩·麦克莱恩/乔纳森·贝利/Kirsty Bushell/西妮德·库萨克/Richard Clews/菲尔·丹尼尔斯/John Hastings/德乌拉·基尔万/塔马拉·劳伦斯/多米尼克·马夫海姆/Jake Mann/克莱尔·普莱斯,,英语,英国,9.1,3652,63.40%,30.80%,5.00%,0.50%,0.20%,1526
17,27124864,假面骑士EX-AID Trilogy Another Ending  Part III 假面骑士Genm VS 假面骑士Lazer 仮面ライダーゲンムVSレーザー,2018,铃村展弘,岩永彻也/小野塚勇人/饭岛宽骑/濑户利树/松本享恭/松田流花/甲斐翔真/黑崎莉奈/柳百合菜/贵水博之,,日语,日本,9.1,968,68.50%,22.50%,7.30%,0.50%,1.20%,193
18,30420108,从漫画了解！Fate/Grand Order マンガで分かる！Fate/Grand Order,2018,金田朋子,金田朋子/高桥李依/米泽圆/坂本真绫/能登麻美子/大久保瑠美/斋藤千和/种田梨沙/丹下樱/野中蓝/小见川千明,喜剧/动画,日语,日本,9,650,69.70%,18.80%,7.80%,1.40%,2.30%,134
19,30402148,超豪华！！最初也是最后的大同窗会！8时J 超豪華！！ 最初で最後の大同窓会！8時だJ,2018,泷泽秀明,泷泽秀明/山下智久/生田斗真/风间俊介/长谷川纯/大野智/樱井翔/相叶雅纪/二宫和也/松本润/村上信五/横山裕/锦户亮/丸山隆平/安田章大/大仓忠义,真人秀/脱口秀,日语,日本,9.1,1609,69.90%,20.30%,7.60%,1.20%,1.00%,497
20,34902531,五月天陪你守岁2018,2018,陈信宏,陈信宏/温尚翊/蔡升晏/刘冠佑/石锦航,脱口秀,汉语普通话,中国台湾,9.1,139,76.50%,11.80%,5.90%,2.00%,3.90%,15
21,30234447,大卫爱登堡：蛋的奇迹 Natural World: Attenborough's Wonder of Eggs,2018,Beth Jones,大卫·爱登堡,,英语,英国,9.1,66,60.40%,35.80%,3.80%,0.00%,0.00%,14
22,30180111,有伤风化 Indecent,2018,David Horn,卡特莉娜·林克/Mimi Lieber/Max Gordon Moore/Adina Verson/Richard Topol,剧情,英语,美国,9.1,69,63.00%,27.80%,9.30%,0.00%,0.00%,31
23,35074922,梅耶林 Mayerling,2018,史蒂文·麦克雷,史蒂文·麦克雷/Sarah Lamb,,英语,英国,9.1,88,70.80%,18.10%,9.70%,0.00%,1.40%,34
24,26752088,我不是药神,2018,文牧野,徐峥/王传君/周一围/谭卓/章宇/杨新鸣/王佳佳/王砚辉/贾晨飞/龚蓓苾/宁浩/李乃文/岳小军/苇青/富冠铭/巴拉特·巴蒂/喜利图/张海艳/朱耕佑,剧情/喜剧,汉语普通话 / 英语 / 上海话 / 印地语,中国大陆,9,1923678,58.70%,33.60%,6.90%,0.50%,0.20%,512527
25,30388353,孤独的美食家除夕SP：京都・名古屋出差篇 孤独のグルメ 2018大晦日スペシャル,2018,松重丰,松重丰,剧情,日语,日本,9,6262,57.50%,34.60%,7.40%,0.30%,0.20%,1870
26,30156318,岸边露伴一动不动 六壁坂 岸辺露伴は動かない 六壁坂,2018,加藤敏幸,樱井孝宏/种崎敦美/间岛淳司/益山武明/梶裕贵/高木涉,剧情/动画/惊悚,日语,日本,9,3344,58.30%,35.10%,6.00%,0.40%,0.20%,742
27,26920182,机动战士高达 THE ORIGIN Ⅵ 赤色彗星诞生 機動戦士ガンダム THE ORIGIN Ⅵ 誕生 赤い彗星,2018,安彦良和,池田秀一/潘惠美/银河万丈/渡边明乃/三宅健太/古谷彻/柿原彻也/古川登志夫/福圆美里/大塚明夫/浦山迅/中西英树/藤村步/成田剑/田中美央/新井里美/中博史/山崎巧/一条和矢/松田健一郎/土屋英史,科幻/动画,日语,日本,9,4711,63.20%,28.00%,7.20%,0.80%,0.80%,1047
28,30483556,布朗夫人的儿子们2018新年特辑 Mrs. Brown's Boys: New Year Special 2018 CSI: Mammy,2018,Ben Kellett,布伦丹·奥卡罗尔/Paddy Houlihan/Danny O'Carroll/Pat Shields/Jamie O'Carroll/Gary Hollywood/Amanda Woods/Eilish O'Carroll/Conor Moloney/Fiona Gibney/劳伦斯·金兰/Susie Blake,喜剧,英语,英国,9,110,62.50%,28.40%,8.00%,1.10%,0.00%,18
29,30425465,天鹅湖 Swan Lake,2018,罗斯·麦克吉本,Marianela Nuñez/Vadim Muntagirov/Elizabeth McGorian/Bennet Gartside/Alexander Campbell/Dancers of the Royal Ballet/Orchestra of the Royal Opera House,音乐/歌舞,英语,英国,9,249,60.30%,34.20%,3.50%,0.50%,1.50%,104
30,30423908,阿库·汉姆《吉赛尔》 Akram Khan's Giselle,2018,罗斯·麦克吉本,Tamara Rojo/James Streeter/Jeffrey Cirio/Stina Quagebeur/Begona Cao/Fabian Reimair,剧情/音乐,无对白 / 英语,英国,9,130,62.00%,29.60%,6.50%,0.90%,0.90%,51
31,30418918,呼叫助产士：2018圣诞特别篇 Call the Midwife Christmas Special 2018,2018,Syd Macartney,珍妮·艾加特/琳达·巴塞特/朱迪·帕瑞福特/海伦·乔治/维多利亚·耶茨/史蒂芬·麦可甘/克雷夫·珀瑞斯/劳拉·美恩/崔佛·库珀/珍妮弗·柯比/费奈拉·伍尔加/埃拉·布鲁科莱里,剧情/历史,英语,英国,9,90,64.40%,26.00%,8.20%,0.00%,1.40%,18
32,27060077,绿皮书 Green Book,2018,彼得·法雷里,维果·莫腾森/马赫沙拉·阿里/琳达·卡德里尼/塞巴斯蒂安·马尼斯科/迪米特·D·马里诺夫/迈克·哈顿/P·J·伯恩/乔·柯蒂斯/玛姬·尼克松/冯·刘易斯/乔恩·索特兰/唐·斯达克/安东尼·曼加诺/保罗·斯隆/珍娜·劳伦索/肯尼斯·以色列/伊克博·塞巴/尼克·瓦莱隆加/大卫·安/迈克·切罗内/杰拉尔丁·辛格/马丁·巴特斯·布拉德福德/格拉伦·布莱恩特·班克斯/汤姆·维图/夏恩·帕特洛/丹尼斯·W·霍尔/吉姆·克洛克/戴恩·罗兹/布赖恩·斯特帕尼克/乔恩·迈克尔·戴维斯/布莱恩·库瑞/托尼亚·马尔多纳多,剧情/喜剧/音乐/传记,英语 / 意大利语 / 俄语 / 德语,美国 / 中国大陆,8.9,1471866,54.80%,37.50%,7.10%,0.40%,0.10%,366485
33,27186354,灵能百分百 REIGEN モブサイコ100 REIGEN ～知られざる奇跡の霊能力者～,2018,立川让,伊藤节生/樱井孝宏/大塚明夫/入野自由,动画/奇幻,日语,日本,8.9,8625,55.20%,33.90%,9.80%,0.90%,0.20%,1690
34,27063403,悠哉日常大王剧场版：假期活动 劇場版 のんのんびより ばけーしょん,2018,川面真也,小岩井小鸟/村川梨衣/佐仓绫音/阿澄佳奈/名冢佳织/佐藤利奈/福圆美里/新谷良子/下地紫野/平松晶子/筱原惠美/绫濑有,喜剧/动画,日语,日本,8.9,4003,57.90%,31.10%,9.40%,1.00%,0.70%,1208
35,27615868,续·终物语 続・終物語,2018,新房昭之,神谷浩史/斋藤千和/加藤英美里/泽城美雪/花泽香菜/堀江由衣/喜多村英梨/井口裕香/早见沙织/井上麻里奈/坂本真绫/水桥香织/根谷美智子,剧情/动画/奇幻,日语,日本,8.9,3389,59.70%,30.00%,8.30%,1.50%,0.60%,968
36,30418911,布朗夫人的儿子们：2018圣诞特别篇 Mrs. Brown's Boys Christmas Special: Exotic Mammy,2018,Ben Kellett,布伦丹·奥卡罗尔/Derek Reddin/Dermot O'Neill/Conor Moloney/Martin Delany/Eilish O'Carroll/Paddy Houlihan/Danny O'Carroll/Jennifer Gibney/Susie Blake,喜剧,英语,英国,8.9,161,54.30%,38.00%,7.00%,0.00%,0.80%,27
37,30426857,新贵2018圣诞特辑 Upstart Crow: A Crow Christmas Carol,2018,Richard Boden,大卫·米切尔/肯尼思·布拉纳/海伦·蒙克斯/保拉·威尔科克斯/哈里·恩菲尔德/Rosanna Beacock/丽莎·塔巴克/马克·希普/卡尔·特奥巴德/杰玛·韦兰/蒂姆·唐尼/Rob Rouse/多米尼克·科尔曼/Spencer Jones/史蒂夫·斯皮尔斯/乔斯林·杰·艾森/莉莉·科尔/Hannah Jane Fox/Luka Petrovic,喜剧/历史,英语,英国,8.9,301,55.20%,34.70%,9.60%,0.00%,0.40%,84
38,34434267,修罗天魔～骷髅城的七人 Season极 修羅天魔～髑髏城の七人 Season極,2018,いのうえひでのり,天海祐希/古田新太/龙星凉/清水由美/三宅弘城/山本 亨/梶原善/古田新太 Arata Furuta,歌舞/奇幻/古装,日语,日本,8.9,271,60.30%,26.70%,11.60%,0.90%,0.40%,119
39,30360151,EXO COMEBACK SHOWCASE “TEMPO”,2018,金珉锡,金珉锡/金俊勉/边伯贤/金钟大/朴灿烈/都暻秀/金钟仁/吴世勋,音乐/脱口秀,韩语,韩国,8.8,112,74.20%,11.80%,4.30%,1.10%,8.60%,14
40,34994788,演员对谈：艾玛·斯通&蒂莫西·柴勒梅德 Actors on Actors: Emma Stone and Timothée Chalamet,2018,艾玛·斯通,艾玛·斯通/蒂莫西·柴勒梅德,真人秀/脱口秀,英语,美国,8.8,67,48.30%,41.40%,10.30%,0.00%,0.00%,23
41,27062637,利兹与青鸟 リズと青い鳥,2018,山田尚子,种崎敦美/东山奈央/本田望结/藤村鼓乃美/山冈百合/杉浦诗织/黑泽朋世/朝井彩加/丰田萌绘/安济知佳/桑岛法子/中村悠一/樱井孝宏,剧情/动画/音乐,日语,日本,8.8,29571,54.90%,31.10%,11.80%,1.70%,0.50%,10802
42,30377161,特雷弗·诺亚：派翠莎是我老妈 Trevor Noah: Son of Patricia,2018,David Paul Meyer,特雷弗·诺亚,喜剧,英语,美国,8.8,4774,49.60%,39.80%,9.70%,0.80%,0.20%,1639
43,30156995,瑞奇·热维斯：人性 Ricky Gervais: Humanity,2018,John L. Spencer,瑞奇·热维斯,喜剧/脱口秀,英语,美国,8.8,3054,52.30%,39.10%,7.40%,1.00%,0.20%,1104
44,35620700,夏日遐想 Summerdaze,2018,Martin Hong,David Eung/Alfred Sng,,英语,新加坡,8.6,84,50.70%,32.90%,15.10%,0.00%,1.40%,25
45,33381431,音乐剧-安娜·卡列尼娜 Anna Karenina Musical,2018,Alina Chevik,Andrey Alexandrin/Karine Asiryan/Olga Belyaeva/Andrey Birin/Natalia Bystrova/Denis Demkiv/Dmitri Ermak/叶卡捷琳娜·古谢娃/Vlad Kiryukhin/Valeriya Lanskaya,歌舞,俄语,俄罗斯,8.7,661,50.00%,40.40%,7.70%,1.00%,1.00%,229
46,30465770,英村脑残故事 特别篇 This Country Special - The Aftermath,2018,Tom George,Charlie Cooper/Daisy May Cooper/Paul Chahidi/Michael Sleggs,喜剧,英语,英国,8.8,337,49.50%,42.80%,7.10%,0.00%,0.70%,77
47,30432346,柯南无国界：海地特辑 Conan Without Borders: Haiti,2018,柯南·奥布莱恩,柯南·奥布莱恩,喜剧/脱口秀,英语,美国,8.8,221,56.30%,32.40%,8.50%,2.30%,0.60%,41
48,27622772,高丽屋三代之春~袭名·松本幸四郎一家 生于歌舞伎~ 高麗屋 三代の春～襲名・松本幸四郎家 歌舞伎に生きる～,2018,松本幸四郎,松本幸四郎/市川染五郎/松本金太郎/松本纪保/松隆子,,日语,日本,8.8,443,50.10%,40.90%,8.40%,0.00%,0.50%,116
49,27128232,"普契尼《托斯卡》大都会歌剧院高清歌剧转播 ""The Metropolitan Opera HD Live"" Puccini: Tosca",2018,Patrick Carfizzi,Patrick Carfizzi/Vittorio Grigolo/Kristine Opolais/Bryn Terfel,音乐,意大利语,美国,8.8,91,48.60%,43.20%,6.80%,0.00%,1.40%,42
50,4920389,头号玩家 Ready Player One,2018,史蒂文·斯皮尔伯格,泰伊·谢里丹/奥利维亚·库克/本·门德尔森/马克·里朗斯/丽娜·维特/森崎温/赵家正/西蒙·佩吉/T·J·米勒/汉娜·乔恩-卡门/拉尔夫·伊内森/苏珊·林奇/克莱尔·希金斯/劳伦斯·斯佩尔曼/佩蒂塔·维克斯/艾萨克·安德鲁斯,动作/科幻/冒险,英语 / 日语 / 汉语普通话,美国,8.7,1253486,48.70%,37.70%,11.90%,1.30%,0.40%,325035
51,27622447,小偷家族 万引き家族,2018,是枝裕和,中川雅也/安藤樱/松冈茉优/城桧吏/佐佐木美结/树木希林/绪形直人/池松壮亮/森口瑶子/山田裕贵/片山萌美/柄本明/高良健吾/池胁千鹤/足立智充,剧情/家庭/犯罪,日语,日本,8.7,755414,45.10%,44.60%,9.40%,0.70%,0.20%,197682
52,26683421,特工 공작,2018,尹钟彬,黄政民/李星民/赵震雄/朱智勋/朴成雄/李孝利/金素真/奇周峯/郑素利/金弘波/金应洙/琴赛璐/崔秉默/金钟秀/金仁宇,剧情,韩语 / 汉语普通话 / 日语,韩国,8.7,162861,45.20%,43.80%,10.10%,0.70%,0.20%,42033
53,27052274,剧场版 中二病也要谈恋爱！ -Take On Me- 映画 中二病でも恋がしたい！ -Take On Me-,2018,石原立也,福山润/内田真礼/赤崎千夏/浅仓杏美/上坂堇/长妻树里/仙台惠理/大塚芳忠/保志总一朗/岩男润子/福原香织/天野由梨/冲佳苗/井上喜久子/设乐麻美/山冈百合,喜剧/爱情/动画,日语,日本,8.7,8415,52.60%,33.80%,11.40%,1.50%,0.60%,1914
54,30451891,红色 Red,2018,迈克尔·格兰达吉,阿尔弗雷德·伊诺奇/阿尔弗雷德·莫里纳,剧情,英语,英国,8.6,1895,49.40%,35.60%,12.70%,1.70%,0.60%,793
55,30269032,血界战线 Back2Back OAD 血界戦線 Back2Back OAD,2018,高柳滋仁,小山力也/阪口大助/中井和哉/宫本充/小林优/内田雄马,喜剧/动作/奇幻,日语,日本,8.7,388,53.40%,31.40%,12.70%,1.20%,1.20%,72
56,30299228,金州勇士队2018年夺冠纪录片 Back to Back ! 2018 NBA Champions: Golden State Warriors,2018,斯蒂芬·库里,斯蒂芬·库里/史蒂夫·科尔/凯文·杜兰特/詹姆斯·哈登/克里斯·保罗/勒布朗·詹姆斯/凯文·乐福/克莱·汤普森/德雷蒙德·格林,,英语,美国,8.7,385,59.20%,24.70%,10.90%,0.70%,4.60%,72
57,35198695,伍佰&China Blue 2018透南风演唱会,2018,伍佰,伍佰/朱剑辉,音乐/歌舞,汉语普通话 / 闽南语 Southern Fujian Diale,中国台湾,8.7,78,53.40%,32.80%,10.30%,1.70%,1.70%,27
58,30365440,拥抱！光之美少女剧场版：两个人是光之美少女·群星之回忆 映画HUGっと！プリキュア・ふたりはプリキュア オールスターズメモリーズ,2018,宫本浩史,引坂理絵/本泉莉奈/小倉唯/田村奈央/田村ゆかり/山本美月,动画,日语,日本,8.7,115,60.20%,22.60%,11.80%,3.20%,2.20%,31
59,30419909,~父母的恋爱故事~ ～両親ラブストーリー～ オヤコイ,2018,小芝风花,小芝风花/赤楚卫二 EIJI AKASO/桐山涟/高田夏帆/山下容莉枝,爱情,日语,日本,8.6,103,42.40%,44.70%,12.90%,0.00%,0.00%,43
60,5300054,波西米亚狂想曲 Bohemian Rhapsody,2018,布莱恩·辛格,拉米·马雷克/本·哈迪/约瑟夫·梅泽罗/格威利姆·李/艾伦·里奇/露西·宝通/艾丹·吉伦/汤姆·霍兰德/麦克·梅尔斯/阿隆·麦克卡斯克/梅内卡·达斯/迪基·博/蒂姆· 普莱斯特/杰克·罗思/马克斯·班内特/基兰·哈德卡斯托/罗斯·格林/布鲁斯·麦克金伦/米歇尔·邓肯/马特·格林伍德/罗茜·本杰明/约翰·奥特曼/詹姆斯·华莱士/文森特·阿德里安/拉斯科·阿特金斯/乔纳森·奇塔姆/迈克尔·科布/耶稣·加洛/亚当·兰伯特/豪尔赫·莱昂·马丁内斯/杰森· 莱恩斯/伊斯雷尔·鲁兹,剧情/同性/音乐/传记,英语,英国 / 美国,8.6,545157,47.90%,38.50%,12.10%,1.30%,0.20%,162622
61,26374197,蜘蛛侠：平行宇宙 Spider-Man: Into the Spider-Verse,2018,鲍勃·佩尔西凯蒂,沙梅克·摩尔/杰克·约翰逊/海莉·斯坦菲尔德/马赫沙拉·阿里/布莱恩·泰里·亨利/莉莉·汤姆林/劳伦·维勒斯/佐伊·克罗维兹/约翰·木兰尼/贵美子·格伦/尼古拉斯·凯奇/凯瑟琳·哈恩/列维·施瑞博尔/克里斯·派恩/娜塔丽·莫瑞丝/奥斯卡·伊萨克/格里塔·李/斯坦·李/乔玛·塔科内/华金·科西奥/蕾克·贝尔/梅勒妮·海恩斯/尼克·杰恩/穆尼卜·拉赫曼/卡洛斯·萨拉戈萨/黛西·罗斯·布莱内斯/里夫·霍顿/哈里森·奈特/莱克斯·朗/凯特琳·麦肯纳-威尔金森/斯科特·门维尔/克里斯托弗·米勒/德维卡·帕利赫/柯特妮·佩尔顿/克里斯蒂·法瑞斯/杰奎琳·皮诺尔/贾斯汀·沉卡罗/梅利莎·斯特姆,动作/科幻/动画/冒险,英语 / 西班牙语,美国,8.6,570377,44.90%,41.60%,12.30%,0.90%,0.20%,154689
62,27119586,谁先爱上他的 誰先愛上他的,2018,徐誉庭,邱泽/谢盈萱/陈如山/黄圣球/周洺甫/梁正群/杨丽音/安哲/高隽雅/吴定谦/刘黛莹/钟欣凌/万芳/高爱伦,剧情/喜剧/同性,汉语普通话,中国台湾,8.6,359380,44.10%,44.30%,10.30%,0.80%,0.40%,123960
63,26701196,无主之作 Werk ohne Autor,2018,弗洛里安·亨克尔·冯·多纳斯马尔克,汤姆·希林/塞巴斯蒂安·科赫/葆拉·贝尔/莎斯琪亚·罗森道尔/奥利弗·马苏奇/叶甫根尼·希迪金/马克·扎克/乌尔里克·C·扎勒/巴斯蒂安·特罗斯特/汉斯-尤韦·鲍尔/汉诺·科夫勒/辛纳克·勋纳曼/詹妮特·海因/乔切·舒托夫/约翰娜·加斯多夫/弗罗里安·巴西奥罗麦/本·贝克,剧情,德语 / 俄语,德国 / 意大利,8.6,73155,44.40%,43.70%,10.80%,0.80%,0.20%,24229
64,30361134,9号秘事 万圣节特别篇 Inside No. 9  Dead Line,2018,巴巴拉·威尔希尔,史蒂夫·佩姆伯顿/里斯·谢尔史密斯/斯蒂芬妮·科尔/罗宾·贝里/里奇·基伯/丹尼斯·劳森,喜剧/恐怖,英语,英国,8.6,30623,49.70%,35.40%,12.80%,1.50%,0.50%,10884
