排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
65,33422519,杜嘉班纳2019春夏女装秀 Dolce&Gabbana: Spring/Summer 2019 Women's Fashion Show,2018,莫妮卡·贝鲁奇,莫妮卡·贝鲁奇/伊莎贝拉·罗西里尼/卡拉·布吕尼/伊娃·赫兹格瓦/海伦娜·克里斯坦森/芭芭拉·帕尔文/莎拉·桑帕约/艾米丽·拉塔科斯基/布兰登·托马斯·李/卡梅隆·达拉斯/斯特拉·麦克斯韦/凯勒·莱恩/Sierra Dallas/布鲁娜·马尔科辛/玛丽娜·辉·巴尔博萨/迪丽热巴/崔素拉/刘春杰/梅根·考莉森/贺聪/凯伦·艾尔森/阿什利·格雷厄姆/唐赫/黛薇卡·霍内/刘欢/郑秀妍/康思佳,真人秀,无对白,意大利,8.6,2245,77.60%,6.70%,0.40%,0.40%,14.90%,343
66,30453102,堀桑与宫村君 OVA4 堀さんと宮村くん -夏風邪-,2018,相浦和也,濑户麻沙美/松冈祯丞,动画,日语,日本,8.6,551,44.90%,40.50%,13.30%,0.80%,0.40%,87
67,30273446,理想丈夫 An Ideal Husband,2018,Jonathan Church,弗莱迪·福克斯/爱德华·福克斯/弗兰西斯·巴贝/莎莉·布雷顿/内森奈尔·帕克,喜剧,英语,英国,8.6,485,42.10%,48.90%,8.30%,0.50%,0.20%,211
68,27663801,爱登堡爵士和海龙 Attenborough and the Sea Dragon,2018,迈克尔·冈顿,大卫·爱登堡,,英语,英国,8.5,179,41.50%,45.80%,11.30%,1.40%,0.00%,45
69,30256021,疯王乔治三世 National Theatre Live: The Madness of George III,2018,马修·戴蒙德,马克·加蒂斯/阿德里安·斯卡伯勒,历史,英语,英国,8.6,1016,41.60%,47.30%,10.70%,0.20%,0.20%,420
70,30201210,周六夜现场：唐纳德·格洛弗 Saturday Night Live Donald Glover/Childish Gambino,2018,唐纳德·格洛弗,唐纳德·格洛弗/Childish Gambino,喜剧,英语,美国,8.6,317,45.50%,41.20%,12.40%,0.00%,0.90%,100
71,30357977,"威尔第《茶花女》 ""The Metropolitan Opera HD Live"" Verdi: La Traviata",2018,加里·霍尔沃森,Diana Damrau/Juan Diego Flórez/Quinn Kelsey,歌舞,意大利语,美国,8.6,185,46.00%,41.30%,10.70%,0.70%,1.30%,77
72,33405298,柯南无国界：日本 Conan Without Borders: Japan,2018,Conan O'Brien,Conan O'Brien,喜剧/脱口秀,英语,美国,8.6,144,49.10%,32.70%,17.30%,0.90%,0.00%,34
73,30153340,小马国女孩 被遗忘的友谊 My Little Pony Equestria Girls: Forgotten Friendship,2018,Ishi Rudell,阿什莉·鲍尔/安德莉亚·利布曼/丽贝卡·伊索卡/塔比莎·杰曼/塔拉·斯特朗/Nicole Oliver/凯西·薇瑟乐克/凯瑟琳·巴尔/珊农·陈-肯特/詹姆斯·柯克/Ingrid Nilson/Kazumi Evans,剧情/动画/儿童/奇幻,英语,美国,8.7,105,53.30%,30.40%,14.10%,1.10%,1.10%,17
74,27615441,网络谜踪 Searching,2018,阿尼什·查甘蒂,约翰·赵/米切尔·拉/黛博拉·梅辛/约瑟夫·李/萨拉·米博·孙/亚历克丝·杰恩·高/刘玥辰/刘卡雅/多米尼克·霍夫曼/西尔维亚·米纳西安/梅丽莎·迪斯尼/康纳·麦克雷斯/科林·伍德尔/约瑟夫·约翰·谢尔勒/阿什丽·艾德纳/考特尼·劳伦·卡明斯/托马斯·巴布萨卡/朱莉·内桑森/罗伊·阿布拉姆森/盖奇·比尔托福/肖恩·奥布赖恩/瑞克·萨拉比亚/布拉德·阿布瑞尔/加布里埃尔·D·安吉尔,剧情/悬疑/惊悚/犯罪,英语,美国 / 俄罗斯,8.5,475855,38.30%,49.40%,11.50%,0.60%,0.10%,136646
75,26952704,巴斯特·斯克鲁格斯的歌谣 The Ballad of Buster Scruggs,2018,伊桑·科恩,哈利·米尔林/佐伊·卡赞/连姆·尼森/詹姆斯·弗兰科/大卫·克朗姆霍茨/汤姆·威兹/克兰西·布朗/蒂姆·布雷克·尼尔森/布莱丹·格里森/比尔·赫克/斯蒂芬·鲁特/泰恩·黛莉/拉尔夫·伊内森/切尔西·罗斯/绍尔·鲁宾内克/琼乔·奥雷尔/马修·维利希/杰西·卢肯/保罗·瑞/葛人杰·海恩斯/杰弗森·梅斯/山姆·狄龙/比利·洛克伍德/汤姆·普罗克特/E·E·贝尔/丹尼·麦卡锡/杰克莫·巴泽尔/伊索·阿克瑞恩,剧情/喜剧/爱情/悬疑/歌舞/西部,英语,美国,8.5,118886,39.40%,48.00%,11.60%,0.80%,0.20%,33373
76,27072795,幸福的拉扎罗 Lazzaro felice,2018,阿莉切·罗尔瓦赫尔,阿德里亚诺·塔尔迪奥洛/阿涅塞·格拉齐亚尼/卢卡·奇科瓦尼/阿尔芭·罗尔瓦赫尔/塞尔希·洛佩斯/纳塔利诺·巴拉索/托马索·拉尼奥/尼可莱塔·布拉斯基/达里亚·帕斯卡·阿托利尼/达维德·登奇/帕斯夸丽纳·斯昆恰,剧情/奇幻,意大利语,意大利 / 瑞士 / 法国 / 德国,8.5,104006,43.60%,42.40%,11.90%,1.50%,0.60%,38783
77,30388455,工作细胞特别篇：感冒 はたらく細胞 特別編 風邪症候群,2018,森田侑希,花泽香菜/前野智昭/小野大辅/井上喜久子/长绳麻理亚/樱井孝宏/早见沙织/杉田智和/乃村健次/江越彬纪/佐藤健辅/柳田淳一/熊谷健太郎/小林千晃/山本祥太/铃木峻汰/贯井柚佳/木村珠莉/小林裕介/古川慎/能登麻美子,动画,日语,日本,8.5,4574,38.90%,46.30%,13.80%,0.80%,0.20%,909
78,27107625,反叛的鲁路修剧场版3：皇道 コードギアス 反逆のルルーシュ Ⅲ 皇道,2018,谷口悟朗,福山润/樱井孝宏/野上尤加奈/小清水亚美/名冢佳织/绿川光/金井美香/伊藤沙织/高田裕司/真殿光昭/仓田雅世/桧山修之/私市淳/加濑康之/水岛大宙/成田剑/千叶纱子/白鸟哲/井上喜久子/新井里美/大原沙耶香/折笠富美子/杉山纪彰/保志总一朗/后藤邑子/井上伦宏/三户耕三/内田聪明/中田让治/皆川纯子/幸野善之/渡边明乃/山野井仁/河城英之介/百百麻子/若本规夫,动作/科幻/动画,日语,日本,8.6,2661,48.60%,35.30%,13.00%,1.80%,1.30%,706
79,27075281,裘力斯·恺撒 National Theatre Live: Julius Caesar,2018,尼古拉斯·希特纳,本·卫肖/米歇尔·费尔利/大卫·莫瑞瑟/大卫·卡尔德/阿卓艾·安多,传记/历史,英语,英国,8.5,1503,39.40%,47.40%,12.20%,0.70%,0.20%,643
81,30335230,来玩游戏吧 OAD あそびあそばせ OAD,2018,岸诚二,木野日菜/长江里加/小原好美/前川凉子/置鲇龙太郎/井上穗乃花/金泽舞/石见舞菜香/关根明良/岩田光央/伊泽磨纪/伊泽磨纪 Maki Izawa,喜剧/动画,日语,日本,8.5,537,45.30%,37.50%,14.70%,0.90%,1.60%,72
82,30348456,认真的重要性 The Importance of Being Earnest,2018,Michael Fentiman,Fehinti Balogun/Fiona Button/Jacob Fortune-Lloyd/Stella Gonet/Pippa Nixon/Jeremy Swift/Sophie Thompson,喜剧,英语,英国,8.5,439,37.00%,52.60%,9.80%,0.50%,0.00%,200
83,30420044,24小时不准笑：寻宝猎人24小时 絶対に笑ってはいけないトレジャーハンター24時!,2018,松本人志,松本人志/浜田雅功/远藤章造/田中直树/月亭方正,真人秀,日语,日本,8.5,177,42.50%,41.80%,14.20%,0.00%,1.50%,40
84,30316470,小马国女孩 一波三折的友谊 My Little Pony Equestria Girls: Rollercoaster of Friendship,2018,Ishi Rudell,阿什莉·鲍尔/安德莉亚·利布曼/Rebecca Shoichet/塔比莎·杰曼/塔拉·斯特朗/泰根·摩斯/詹姆斯·柯克/山姆·文森特/史葛·麦克尼尔/Richard Newman/Kazumi Evans,剧情/动画/歌舞/家庭/奇幻,英语,美国/加拿大,8.5,140,47.00%,33.30%,18.80%,0.90%,0.00%,14
85,30153316,周六夜现场：比尔·哈德尔/拱廊之火 Saturday Night Live Bill Hader/Arcade Fire,2018,比尔·哈德尔,比尔·哈德尔/拱廊之火/约翰·木兰尼/弗莱德·阿米森/约翰·古德曼,喜剧,英语,美国,8.5,143,49.50%,33.60%,14.00%,0.00%,2.80%,58
86,30318226,人生最后想听的歌曲 My Last Song,2018,小泉今日子 Kyôko Koizumi,小泉今日子 Kyôko Koizumi/树木希林/满岛光/又吉直树,真人秀,日语,日本,8.6,105,41.80%,49.40%,6.30%,0.00%,2.50%,33
87,26794701,孟买酒店 Hotel Mumbai,2018,安东尼·马拉斯,艾米·汉莫/纳赞宁·波妮阿蒂/戴夫·帕特尔/詹森·艾萨克/阿努潘·凯尔/刘承羽/安格斯·麦克拉伦/萨钦·乔伯/蒂尔达·格哈姆-哈维/维品·沙尔马/阿布罗伊·辛格/迪维亚·阿妮/桑迪普·博雅卡/齐尼亚·斯塔尔,剧情/惊悚/历史,英语 / 印地语 / 旁遮普语 / 希腊语 / 俄语 / 阿拉伯语 / 乌尔都语 / 波斯语,澳大利亚 / 美国 / 印度,8.4,179641,34.90%,51.20%,12.80%,0.90%,0.20%,46503
88,27147739,有熊谷守一在的地方 モリのいる場所,2018,冲田修一,山崎努/青木崇高/吹越满/林与一/池谷伸枝/加濑亮/树木希林/古关安广/黑田大辅/三上博史/光石研/森下能幸/中岛步/奥野瑛太/岛田久作/谷川昭一朗/吉村界人,剧情/喜剧/传记,日语,日本,8.4,25602,35.70%,48.90%,14.00%,1.10%,0.30%,10283
89,30192401,气球 Ballon,2018,米夏埃尔·赫尔比希,弗莱德里奇·穆克/卡罗利妮·舒赫/大卫·克劳斯/艾丽西娅·冯·里特贝格/托马斯·克莱舒曼/乔纳斯·霍登里德尔/蒂尔曼·多布勒/克里斯蒂安·内特/罗纳德·库克利斯/塞巴斯蒂安·胡克/乌尔里奇·布兰德霍夫/柏恩德·麦克·莱德/凯·伊沃·保利兹/贝恩德·斯特格曼/安婕·特拉乌,剧情/惊悚/历史,德语 / 英语,德国,8.4,50974,34.10%,51.80%,13.00%,0.80%,0.30%,16742
90,27608785,沉默的教室 Das schweigende Klassenzimmer,2018,拉斯·克劳梅,乔纳斯·达斯勒/汤姆·格兰门兹/米夏埃尔·格维斯戴克/罗夫·凯尼斯/布尔格哈特·克劳斯纳/莱娜·克棱克/弗洛里安·卢卡斯/伦纳德·施彻/戈茨·舒伯特/耶迪斯·特里贝尔/卡莉娜·N.维斯/罗纳尔德·策尔费尔德,剧情/历史,德语,德国,8.4,28702,34.90%,51.50%,12.30%,0.90%,0.40%,10862
91,27174539,黄阿丽：铁娘子 Ali Wong: Hard Knock Wife,2018,杰伊·卡拉斯,黄阿丽,脱口秀,英语,美国,8.5,13639,40.30%,44.10%,13.80%,1.30%,0.50%,4669
92,30337031,亚当·桑德勒：100%新鲜 Adam Sandler: 100% Fresh,2018,史蒂文·布里尔,亚当·桑德勒/罗伯·施奈德/丹·布拉,喜剧,英语,美国,8.4,1716,41.60%,40.20%,14.30%,3.20%,0.70%,717
93,27107624,反叛的鲁路修剧场版2：叛道 コードギアス 反逆のルルーシュ Ⅱ 叛道,2018,谷口悟朗,福山润/樱井孝宏/野上尤加奈/小清水亚美/名冢佳织/成田剑/折笠富美子/大原沙耶香/杉山纪彰/千叶纱子/水岛大宙/若本规夫/河城英之介/井上伦宏/三户耕三/内田聪明/保志总一朗/后藤邑子/白鸟哲/井上喜久子/山野井仁/皆川纯子/南央美/梁田清之/幸野善之/宝龟克寿/中田让治/渡边明乃/真殿光昭/桧山修之/加濑康之/新井里美/仓田雅世/高田裕司/私市淳/二又一成/岛香裕/金井美香/须藤沙织/绿川光,动画,日语,日本,8.4,2329,43.20%,38.00%,16.10%,2.10%,0.50%,401
94,30409817,鲁邦现在还在燃烧吗？ ルパンは今も燃えているか？,2018,加藤一彦,栗田贯一/小林清志/浪川大辅/泽城美雪/山寺宏一/茶风林/村治学/家中宏/浦山迅/斧笃/松浦裕美子,喜剧/动作/动画,日语,日本,8.4,249,46.10%,35.90%,14.10%,1.00%,2.90%,67
95,30404769,恐慌：2008金融危机背后不为人知的故事 Panic: The Untold Story of the 2008 Financial Crisis,2018,John Maggio,Ben Bernanke/Chris Dodd/Barney Frank/Timothy Geithner/Henry Paulson,,英语,美国,8.3,363,36.50%,47.20%,14.00%,1.00%,1.30%,101
96,30161289,加德·艾尔马莱：美国梦 Gad Elmaleh: American Dream,2018,加德·艾尔马莱,加德·艾尔马莱,喜剧/脱口秀,英语,美国,8.4,870,35.40%,48.10%,16.00%,0.30%,0.30%,285
97,30359260,手 РУКА,2018,Igor Marchenko,伊戈尔·赫里普诺夫/Svetlana Levicheva/Maxim Lagashkin,剧情,俄语,俄罗斯,8.4,231,37.40%,50.50%,8.20%,3.80%,0.00%,67
98,30419770,花：第二部 La Flor: Segunda Parte,2018,马里亚诺·利纳斯,Pilar Gamboa/Elisa Carricajo/劳拉·帕雷德斯/Valeria Correa,剧情,西班牙语 / 法语 / 英语,阿根廷,8.4,98,50.00%,29.70%,14.90%,0.00%,5.40%,38
99,30411677,职场小烈：重金属圣诞快乐 アグレッシブ烈子: We Wish You A Metal Christmas,2018,Rareko,Kaolip/加藤慎吾/小岩崎小惠/鹤田真希/Sôta Arai/井上里奈/Yukie Takahashi/Rareko/Jamison Boaz/G.K. Bowes/本·迪斯金/托德·哈伯空/塔拉·普拉特/帕特里克·赛兹,喜剧/爱情/动画/音乐,日语,美国,8.4,228,37.00%,49.10%,13.30%,0.00%,0.60%,52
101,30320877,哈利路亚！ National Theatre Live: Allelujah!,2018,Nicholas Hytner,Samuel Barnett/Sacha Dhawan/Deborah Findlay/David Moorst,剧情,英语,英国,8.4,199,33.80%,52.60%,13.00%,0.60%,0.00%,82
102,35155549,男子游泳部 第三季 TV未放送第0话 Free! -Dive to the Future- 第0話 早春のビルドアシプ！,2018,河浪荣作,岛崎信长/铃木达央/宫野真守/丰永利行/内山昂辉/木村良平/铃木千寻/细谷佳正/代永翼/平川大辅/宫田幸季/铃村健一/渡边明乃/野岛健儿/日野聪,动画/运动,日语,日本,8.5,109,50.50%,26.30%,21.10%,1.10%,1.10%,20
103,30133293,第五十二届超级碗 Super Bowl LII,2018,Bill Belichick,汤姆·布拉迪/Carson Wentz/贾斯汀·汀布莱克,运动,英语,美国,8.4,104,50.00%,29.30%,17.10%,0.00%,3.70%,30
104,30268900,假面骑士亚马逊们第一季剧场版：觉醒 劇場版 仮面ライダーアマゾンズSeason1 覚醒,2018,石田秀范,藤田富/谷口贤志/武田玲奈,,日语,日本,8.4,102,46.30%,34.10%,17.10%,0.00%,2.40%,2
105,26861685,红海行动,2018,林超贤,张译/黄景瑜/海清/杜江/蒋璐霞/尹昉/王强/郭家豪/王雨甜/麦亨利/张涵予/王彦霖,动作/战争,汉语普通话 / 阿拉伯语 / 英语 / 索马里语 / 粤语,中国大陆 / 中国香港,8.3,967507,38.00%,41.30%,17.20%,2.50%,1.00%,275070
106,26654498,爱你，西蒙 Love Simon,2018,格里格·伯兰蒂,尼克·罗宾森/詹妮弗·加纳/乔什·杜哈明/小豪尔赫·兰登伯格/凯瑟琳·兰福德/亚历山德拉·希普/洛根·米勒/凯南·朗斯代尔/特丽莎·贝特曼/托尼·海尔/娜塔莎·罗斯韦尔/迈尔斯·赫尔泽/乔伊·保罗瑞/克拉克·穆尔/德鲁·斯塔基/麦肯兹·林茨/卡萨迪·麦克林西/艾莉克斯·斯甘巴蒂/贾米拉·汤普森/艾米丽·乔丹/帕特里克·多诺霍/特雷勒·希尔/泰勒·切斯/哈龙·汗/约书亚·米克尔/尼古拉斯·斯塔格尔/南茜·德·梅奥/克里斯蒂安·奥乔·梅菲尔德/钱特尔·D·克里斯托弗/曼迪·法森/菲利普·科文/罗比·罗杰斯,喜剧/爱情/同性,英语,美国,8.3,214948,34.60%,47.30%,16.50%,1.20%,0.30%,68576
107,27018285,现在去见你 지금 만나러 갑니다,2018,李章焄,苏志燮/孙艺珍/金智焕/金贤秀/李有镇/高昌锡/李俊赫/孙云恩/裴侑蓝,剧情/爱情/奇幻,韩语,韩国,8.3,111064,36.10%,44.80%,17.30%,1.50%,0.30%,38495
108,27160618,阳光姐妹淘 SUNNY 強い気持ち・強い愛,2018,大根仁,筱原凉子/广濑铃/板谷由夏/小池荣子/友坂理惠/渡边直美/池田依来沙/山本舞香/野田美櫻/田边桃子/富田望生/三浦春马/中川雅也/新井浩文/矢本悠马,剧情/喜剧/歌舞,日语,日本,8.3,62434,35.90%,45.10%,16.90%,1.70%,0.30%,15996
109,30272143,盗梦特攻队 Ruben Brandt a gyüjtö,2018,米洛拉德·科斯蒂奇,伊万·卡马拉斯/加布里瑞拉·哈默里/佐兰·马克兰兹/乔鲍·马顿/保罗‧贝兰托尼/马特·戴维尔/卡塔琳‧东比/亨利‧格兰特/彼得·林卡/马泰‧梅萨罗什/加博尔·纳吉帕尔/维吉尼亚‧普罗德,动画/犯罪,英语 / 匈牙利语,匈牙利,8.3,50031,35.30%,47.30%,15.80%,1.40%,0.20%,19057
110,30414707,年少轻狂圣诞特辑 The Young Offenders  Christmas Special,2018,彼得·福特,克里斯·瓦利/亚历克斯·墨菲/希拉里·罗斯/多米尼克·麦克海尔/奥拉·菲茨杰拉德/P·J·加拉格尔/Demi Isaac Oviawe/詹妮弗·巴里/罗伯特·席安/沙恩·凯西,喜剧,爱尔兰,爱尔兰,8.3,3237,37.70%,41.20%,19.30%,1.50%,0.20%,714
111,30319484,买月亮的人 L'uomo che comprò la luna,2018,保罗·祖卡,Jacopo Cullin/Stefano Fresi/弗朗西斯科·潘诺菲诺/Benito Urgu/Ángela Molina/Lazar Ristovski/Federico Saba/Luciano Curelli,剧情,意大利语 / 英语 / 撒丁岛语,意大利 / 阿尔巴尼亚 / 阿根廷,8.3,473,33.50%,50.50%,14.70%,0.80%,0.50%,185
112,33392812,第71届戛纳国际电影节颁奖典礼 The 71th Cannes International Film Festival,2018,凯特·布兰切特,凯特·布兰切特/阿斯哈·法哈蒂/A·B·舒基/基里尔·谢列布连尼科夫/克里斯托弗·奥诺雷/贾樟柯/保罗·帕夫利克夫斯基/让-吕克·戈达尔/伊娃·于颂/贾法·帕纳西/是枝裕和 Hirokazu Koreeda/阿莉切·罗尔瓦赫尔/滨口龙介/斯派克·李/史蒂芬·布塞/大卫·罗伯特·米切尔/李沧东/马提欧·加洛尼/娜丁·拉巴基/扬·冈扎乐兹/谢尔盖·德瓦茨沃伊/努里·比格·锡兰/赵涛/毕赣/魏书钧/章明/杨懿陶/李文愉/王兵/卢卡斯·德霍特/阿里·阿巴西/维克多·博斯特/索菲娅·泽拉吉/马丁·斯科塞斯/加斯帕·诺/皮埃尔·沙尔瓦多利/贾尼·扎那西/艾娃·德约列/克里斯汀·斯图尔特/蕾雅·赛杜/丹尼斯·维伦纽瓦/卡嘉·楠/张震/安德烈·萨金塞夫/罗贝尔·盖迪吉昂,真人秀,法语 / 英语,法国,8.3,100,35.40%,43.10%,21.50%,0.00%,0.00%,15
113,30393848,2018 Melon Music Awards,2018,金韩彬,金韩彬/李慧彬/李多斌/成智筵（Jane）/金泰河/娜允/Daisy（柳贞安）/李珠园/李妸仁/李承利/金韶情/郑艺琳/丁恩妃/崔俞娜/黄恩菲/金艺源/洪真英/朴敏赫（Rocky）/水口裕斗/李宜缜/柳太阳/许灿/曺薇娟/米妮/徐穗珍/田小娟/宋雨琦/叶舒华/罗夏恩/李上渊/裴俊英/金泳勋/李在贤/李柱延/文炯书/崔澯熙/池昌民（Q）/周鹤年/许玹準/金善旴/孙英宰/朴初珑/尹普美/郑恩地/孙娜恩/金南珠/吴夏荣/Paul Kim（김태형 ）/金振焕/宋尹亨/金知元/金东赫/具俊会/郑粲右/金智秀/金珍妮/朴彩英/Lalisa Manobal/李旼赫/李昌燮/任炫植/辛东根（Peniel）/郑镒勋/陆星材/安智煐/禹智润/金容仙/文星伊/丁辉人/安慧真/尹智圣/河成云/黄旼炫/邕圣祐/金在奂/姜丹尼尔/朴志训/朴佑镇/裴珍映/李大辉/赖冠霖/金硕珍/闵玧其/郑号锡/金南俊/朴智旻/金泰亨/田柾国/权爀禹,音乐/真人秀,韩语,韩国,8.3,79,41.00%,42.60%,11.50%,1.60%,3.30%,22
114,30382775,上海月亮 シャンハイムーン,2018,栗山民也,野村万斋/广末凉子/鹫尾真知子/土屋佑壱/山崎一/辻万长,剧情,日语,日本,8.4,867,37.40%,46.90%,13.20%,1.60%,0.90%,314
115,30282736,茶花女 La Traviata,2015,David McVicar,Renato Palumbo/Ermonela Jaho/Francesco Demuro/Juan Jesús Rodríguez/Joan Matabosch,爱情/音乐/歌舞/戏曲,意大利语,意大利,8.3,143,29.60%,55.60%,14.80%,0.00%,0.00%,54
116,30394710,穿颅透写,2018,許哲瑜 Hsu Che-yu,,剧情/动画,汉语普通话 / 台语,中国台湾,8.3,116,36.30%,46.20%,15.40%,1.10%,1.10%,39
118,30388386,第69届NHK红白歌会 第69回NHK紅白歌合戦,2018,樱井翔,樱井翔/广濑铃/内村光良/桑子真帆/松田圣子/松任谷由实/北岛三郎/林佳树/AKB48/perfume/米津玄师/西野加奈,音乐/歌舞/真人秀,日语,日本,8.3,2419,33.60%,50.30%,14.60%,0.80%,0.80%,1092
119,27154759,全金属狂潮 Into the Blue フルメタル・パニック! イントゥ・ザ・ブルー,2018,千明孝一,关智一/雪野五月/野上尤加奈/三木真一郎/根谷美智子/大塚明夫/西村知道/田中正彦/广田行生/松本大/小川隆市/金子由之/岩松廉/山口由里子/杉田智和/石波义人/福山润/松本和香子/臼井孝康/山岸功/宗矢树赖/村井每早/室园丈裕/木村郁绘/能登麻美子/吉田小百合/栗田圭,动画,日语,日本,8.2,182,33.30%,45.40%,18.40%,2.10%,0.70%,23
120,30334073,调音师 Andhadhun,2018,斯里兰姆·拉格万,阿尤斯曼·库拉纳/塔布/拉迪卡·艾普特/安尔·德霍万/马纳夫·维吉/阿什维尼·卡尔塞卡/查亚·卡达姆/萨基尔·侯赛因/拉什米·阿格德卡/莫希尼·凯瓦拉曼,喜剧/悬疑/惊悚/犯罪,印地语 / 英语,印度,8.2,870675,32.20%,48.90%,16.70%,1.90%,0.30%,233440
121,26640371,犬之岛 Isle of Dogs,2018,韦斯·安德森,布莱恩·科兰斯顿/爱德华·诺顿/科宇·兰金/列维·施瑞博尔/比尔·默瑞/杰夫·高布伦/鲍勃·巴拉班/野村训市/格蕾塔·葛韦格/斯嘉丽·约翰逊/蒂尔达·斯文顿/弗兰西斯·麦克多蒙德/罗曼·科波拉/卡拉·海沃德/高山明/伊藤晃/哈威·凯特尔/F·默里·亚伯拉罕/小野洋子/渡边谦/夏木真理/费舍·史蒂芬斯/村上虹郎/考特尼·万斯/安杰丽卡·休斯顿/野田洋次郎/山田孝之/秋元梢/松田翔太/松田龙平/池田依来沙/杰克·莱恩/育乃介/儿玉太智/卡琳·奥克索/弗兰克·伍德/爱德华·博奇,喜剧/动画/冒险,英语 / 日语,德国 / 日本 / 美国 / 英国,8.2,221510,32.50%,49.40%,16.50%,1.30%,0.30%,69525
122,1950330,罗马 Roma,2018,阿方索·卡隆,雅利扎·阿巴里西奥/玛丽娜·德·塔维拉/迭戈·科蒂娜·奥特里/卡洛斯·佩拉尔塔/马科·格拉夫/丹妮拉·德米萨/南茜·加西亚/维罗妮卡·加西亚/安迪·科特斯/费尔南多·格雷迪亚加/豪尔赫·安东尼奥·格雷罗/拉丁·洛弗,剧情/家庭,西班牙语 / 英语 / 日语 / 德语 / 法语 / 挪威语 / 米斯特克语,墨西哥 / 美国,8.2,137199,30.40%,49.70%,17.70%,1.80%,0.30%,47924
123,27185563,日日是好日,2018,大森立嗣,黑木华/树木希林/多部未华子/原田麻由/川村纱也/滝泽惠/山下美月/郡山冬果/冈本智礼,剧情,日语,日本,8.2,45983,31.90%,48.80%,17.90%,1.20%,0.20%,19220
124,26729867,昆虫总动员2——来自远方的后援军 Minuscule 2 -  Les mandibules du bout du monde,2018,海琳·吉罗,布鲁诺·萨拉曼/蒂埃里·弗雷蒙/斯特凡·库隆/让·南加/萨拉·科恩-阿德里亚/让-保罗·居永/博·高缇耶·代·克莫尔/弗兰克·贝内克/吕克·莫文,动画,无对白,法国 / 中国大陆,8.2,18397,29.60%,52.70%,16.30%,1.20%,0.30%,8163
